"node";"product";"node_type";"p_order";"p_Stock";"p_manufacturing";"availability";"robustness";"consequence";"not_available";"risk";"iteration"
"T2";"T2";"Final Product";0;0;0,00153001868084393;0,00153001868084393;0,684182515041773;0,315817484958227;0,998469981319156;0,315334278306504;0
"11314767";"T2";"Raw Material";0,314409146007062;0;0;0,314409146007062;0,699769382316968;0,300230617683032;0,685590853992938;0,205835365572137;0
"11315387";"T2";"Raw Material";0,978936896513396;0;0;0,978936896513396;0,699769382316968;0,300230617683032;0,021063103486604;0,00632378857010474;0
"11315388";"T2";"Raw Material";0,882709848560295;0;0;0,882709848560295;0,699769382316968;0,300230617683032;0,117290151439705;0,0352140946148789;0
"11315389";"T2";"Raw Material";0,448637377474793;0;0;0,448637377474793;0,699769382316968;0,300230617683032;0,551362622525207;0,165535940728079;0
"11315390";"T2";"Raw Material";0,42727747704497;0;0;0,42727747704497;0,699769382316968;0,300230617683032;0,57272252295503;0,171948836827773;0
"11315391";"T2";"Raw Material";0,428383156897404;0;0;0,428383156897404;0,699769382316968;0,300230617683032;0,571616843102596;0,171616877882717;0
"11315791";"T2";"Raw Material";0,512969570071676;0;0;0,512969570071676;0,699769382316968;0,300230617683032;0,487030429928324;0,146221446807813;0
"11315792";"T2";"Raw Material";0,667329502142566;0;0;0,667329502142566;0,699769382316968;0,300230617683032;0,332670497857434;0,099877869056659;0
"11316161";"T2";"Raw Material";0,602361513049481;0;0;0,602361513049481;0,699769382316968;0,300230617683032;0,397638486950519;0,119383248551701;0
"11334661";"T2";"Raw Material";0,503860398138629;0;0;0,503860398138629;0,699769382316968;0,300230617683032;0,496139601861371;0,148956299123853;0
"11402999";"T2";"Raw Material";0,728297026305666;0;0;0,728297026305666;0,699769382316968;0,300230617683032;0,271702973694334;0,0815735516185666;0
"1132767";"T1";"Raw Material";0,562178083193154;0;0;0,562178083193154;0,827781278708487;0,172218721291513;0,437821916806846;0,0754011306658743;1
"T1";"T1";"Final Product";0;0;0,0106978042733046;0,0106978042733046;0,810227648789305;0,189772351210695;0,989302195726695;0,187742203740958;1
"11308154";"T1";"Raw Material";0,965500014486941;0;0;0,965500014486941;0,827781278708487;0,172218721291513;0,0344999855130588;0,00594154338963471;1
"11312768";"T1";"Raw Material";0,812395759267984;0;0;0,812395759267984;0,827781278708487;0,172218721291513;0,187604240732016;0,0323089624477331;1
"11313671";"T1";"Raw Material";0,719060938937926;0;0;0,719060938937926;0,827781278708487;0,172218721291513;0,280939061062074;0,0483829658569488;1
"11313747";"T1";"Raw Material";0,409213048309706;0;0;0,409213048309706;0,827781278708487;0,172218721291513;0,590786951690294;0,101744573375813;1
"11315086";"T1";"Raw Material";0,409196164235342;0;0;0,409196164235342;0,827781278708487;0,172218721291513;0,590803835764658;0,101747481129511;1
"11315160";"T1";"Raw Material";0,34065852851774;0;0;0,34065852851774;0,827781278708487;0,172218721291513;0,65934147148226;0,11355094511314;1
"11318457";"T1";"Inner Product";0;0;0,720780508220246;0,720780508220246;0,777878471502839;0,222121528497161;0,279219491779754;0,0620206603003193;1
"11318443";"T1";"Inner Product";0;0,999;0,795650804457232;0,999;1;0;0,001;0;1
"11552755";"T1";"Inner Product";0;0;0,906323302042455;0,906323302042455;0,772324614966293;0,227675385033707;0,0936766979575454;0,0213278782761704;1
"11334659";"T2";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,340491938480728;0,659508061519272;0,0936766979575454;0,0617805374795071;1
"11334659";"T1";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,340491938480728;0,659508061519272;0,0936766979575454;0,0617805374795071;1
"11313665";"T1";"Raw Material";0,720780508220246;0;0;0,720780508220246;0,795741249246312;0,204258750753688;0,279219491779754;0,0570330245770122;1
"11315892";"T1";"Raw Material";0,795650804457232;0;0;0,795650804457232;0,97942221590931;0,0205777840906904;0,204349195542768;0,00420505362498537;1
"T2";"T2";"Final Product";0;0;0,00153001868084393;0,00153001868084393;0,687473643733113;0,312526356266887;0,998469981319156;0,312048185103543;1
"11314767";"T2";"Raw Material";0,314409146007062;0;0;0,314409146007062;0,703149748271502;0,296850251728498;0,685590853992938;0,20351781759056;1
"11315387";"T2";"Raw Material";0,978936896513396;0;0;0,978936896513396;0,703149748271502;0,296850251728498;0,021063103486604;0,0062525875721818;1
"11315388";"T2";"Raw Material";0,882709848560295;0;0;0,882709848560295;0,703149748271502;0,296850251728498;0,117290151439705;0,03481761098015;1
"11315389";"T2";"Raw Material";0,448637377474793;0;0;0,448637377474793;0,703149748271502;0,296850251728498;0,551362622525207;0,163672133290292;1
"11315390";"T2";"Raw Material";0,42727747704497;0;0;0,42727747704497;0,703149748271502;0,296850251728498;0,57272252295503;0,170012825109781;1
"11315391";"T2";"Raw Material";0,428383156897404;0;0;0,428383156897404;0,703149748271502;0,296850251728498;0,571616843102596;0,169684603767255;1
"11315791";"T2";"Raw Material";0,512969570071676;0;0;0,512969570071676;0,703149748271502;0,296850251728498;0,487030429928324;0,144575105723661;1
"11315792";"T2";"Raw Material";0,667329502142566;0;0;0,667329502142566;0,703149748271502;0,296850251728498;0,332670497857434;0,0987533210316239;1
"11316161";"T2";"Raw Material";0,602361513049481;0;0;0,602361513049481;0,703149748271502;0,296850251728498;0,397638486950519;0,118039084948201;1
"11334661";"T2";"Raw Material";0,503860398138629;0;0;0,503860398138629;0,703149748271502;0,296850251728498;0,496139601861371;0,147279165705025;1
"11402999";"T2";"Raw Material";0,728297026305666;0;0;0,728297026305666;0,703149748271502;0,296850251728498;0,271702973694334;0,0806550961365446;1
"1132767";"T1";"Raw Material";0,562178083193154;0;0;0,562178083193154;0,872905090466549;0,127094909533451;0,437821916806846;0,0556449369083284;2
"T1";"T1";"Final Product";0;0;0,0106978042733046;0,0106978042733046;0,858584155991542;0,141415844008458;0,989302195726695;0,139903004988111;2
"11308154";"T1";"Raw Material";0,965500014486941;0;0;0,965500014486941;0,872905090466549;0,127094909533451;0,0344999855130588;0,00438477253768759;2
"11312768";"T1";"Raw Material";0,812395759267984;0;0;0,812395759267984;0,872905090466549;0,127094909533451;0,187604240732016;0,0238435440039275;2
"11313671";"T1";"Raw Material";0,719060938937926;0;0;0,719060938937926;0,872905090466549;0,127094909533451;0,280939061062074;0,0357059245500971;2
"11313747";"T1";"Raw Material";0,409213048309706;0;0;0,409213048309706;0,872905090466549;0,127094909533451;0,590786951690294;0,0750860141786215;2
"11315086";"T1";"Raw Material";0,409196164235342;0;0;0,409196164235342;0,872905090466549;0,127094909533451;0,590803835764658;0,0750881600585254;2
"11315160";"T1";"Raw Material";0,34065852851774;0;0;0,34065852851774;0,872905090466549;0,127094909533451;0,65934147148226;0,0837989446696907;2
"11318457";"T1";"Inner Product";0;0;0,720780508220246;0,720780508220246;0,828904245384837;0,171095754615163;0,279219491779754;0,0477732696493192;2
"11318443";"T1";"Inner Product";0;0,999;0,795650804457232;0,999;1;0;0,001;0;2
"11552755";"T1";"Inner Product";0;0;0,906323302042455;0,906323302042455;0,820941732343481;0,179058267656519;0,0936766979575454;0,0167735872560611;2
"11334659";"T2";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,447945967429079;0,552054032570921;0,0936766979575454;0,0517145988653911;2
"11334659";"T1";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,447945967429079;0,552054032570921;0,0936766979575454;0,0517145988653911;2
"11313665";"T1";"Raw Material";0,720780508220246;0;0;0,720780508220246;0,843913186092235;0,156086813907765;0,279219491779754;0,0435824808528472;2
"11315892";"T1";"Raw Material";0,795650804457232;0;0;0,795650804457232;0,993991808656986;0,00600819134301411;0,204349195542768;0,00122776906761196;2
"T2";"T2";"Final Product";0;0;0,00340695791056545;0,00340695791056545;0,772626356557866;0,227373643442134;0,996593042089435;0,226598991008954;2
"11314767";"T2";"Raw Material";0,314409146007062;0;0;0,314409146007062;0,786468419945582;0,213531580054418;0,685590853992938;0,14639529832397;2
"11315387";"T2";"Raw Material";0,978936896513396;0;0;0,978936896513396;0,786468419945582;0,213531580054418;0,021063103486604;0,00449763776834427;2
"11315388";"T2";"Raw Material";0,882709848560295;0;0;0,882709848560295;0,786468419945582;0,213531580054418;0,117290151439705;0,0250451513617422;2
"11315389";"T2";"Raw Material";0,448637377474793;0,999;0;0,999;1;0;0,001;0;2
"11315390";"T2";"Raw Material";0,42727747704497;0;0;0,42727747704497;0,786468419945582;0,213531580054418;0,57272252295503;0,12229434525934;2
"11315391";"T2";"Raw Material";0,428383156897404;0;0;0,428383156897404;0,786468419945582;0,213531580054418;0,571616843102596;0,122058247693416;2
"11315791";"T2";"Raw Material";0,512969570071676;0;0;0,512969570071676;0,786468419945582;0,213531580054418;0,487030429928324;0,103996377237177;2
"11315792";"T2";"Raw Material";0,667329502142566;0;0;0,667329502142566;0,786468419945582;0,213531580054418;0,332670497857434;0,0710356570449876;2
"11316161";"T2";"Raw Material";0,602361513049481;0;0;0,602361513049481;0,786468419945582;0,213531580054418;0,397638486950519;0,0849083744089924;2
"11334661";"T2";"Raw Material";0,503860398138629;0;0;0,503860398138629;0,786468419945582;0,213531580054418;0,496139601861371;0,105941473113028;2
"11402999";"T2";"Raw Material";0,728297026305666;0;0;0,728297026305666;0,786468419945582;0,213531580054418;0,271702973694334;0,0580171652784352;2
"1132767";"T1";"Raw Material";0,562178083193154;0,999;0;0,999;1;0;0,001;0;3
"T1";"T1";"Final Product";0;0;0,0190101798496463;0,0190101798496463;0,894924309627095;0,105075690372905;0,980989820150354;0,10307818260109;3
"11308154";"T1";"Raw Material";0,965500014486941;0;0;0,965500014486941;0,906570617976325;0,0934293820236747;0,0344999855130588;0,00322331232631081;3
"11312768";"T1";"Raw Material";0,812395759267984;0;0;0,812395759267984;0,906570617976325;0,0934293820236747;0,187604240732016;0,017527748276613;3
"11313671";"T1";"Raw Material";0,719060938937926;0;0;0,719060938937926;0,906570617976325;0,0934293820236747;0,280939061062074;0,026247962861341;3
"11313747";"T1";"Raw Material";0,409213048309706;0;0;0,409213048309706;0,906570617976325;0,0934293820236747;0,590786951690294;0,0551968598040748;3
"11315086";"T1";"Raw Material";0,409196164235342;0;0;0,409196164235342;0,906570617976325;0,0934293820236747;0,590803835764658;0,0551984372727086;3
"11315160";"T1";"Raw Material";0,34065852851774;0;0;0,34065852851774;0,906570617976325;0,0934293820236747;0,65934147148226;0,0616018662231679;3
"11318457";"T1";"Inner Product";0;0;0,720780508220246;0,720780508220246;0,870244567883297;0,129755432116703;0,279219491779754;0,0362302458112883;3
"11318443";"T1";"Inner Product";0;0,999;0,795650804457232;0,999;1;0;0,001;0;3
"11552755";"T1";"Inner Product";0;0;0,906323302042455;0,906323302042455;0,857736110825164;0,142263889174836;0,0936766979575454;0,0133268113764968;3
"11334659";"T2";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,517919057978953;0,482080942021047;0,0936766979575454;0,0451597507967945;3
"11334659";"T1";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,517919057978953;0,482080942021047;0,0936766979575454;0,0451597507967945;3
"11313665";"T1";"Raw Material";0,720780508220246;0;0;0,720780508220246;0,882951405712777;0,117048594287223;0,279219491779754;0,032682249010413;3
"11315892";"T1";"Raw Material";0,795650804457232;0;0;0,795650804457232;0,995860198630394;0,00413980136960634;0,204349195542768;0,000845965079585906;3
"T2";"T2";"Final Product";0;0;0,00340695791056545;0,00340695791056545;0,794577712943449;0,205422287056551;0,996593042089435;0,204722421970657;3
"11314767";"T2";"Raw Material";0,314409146007062;0;0;0,314409146007062;0,806606470509259;0,193393529490741;0,685590853992938;0,132588835040266;3
"11315387";"T2";"Raw Material";0,978936896513396;0;0;0,978936896513396;0,806606470509259;0,193393529490741;0,021063103486604;0,00407346792530308;3
"11315388";"T2";"Raw Material";0,882709848560295;0;0;0,882709848560295;0,806606470509259;0,193393529490741;0,117290151439705;0,022683156361428;3
"11315389";"T2";"Raw Material";0,448637377474793;0,999;0;0,999;1;0;0,001;0;3
"11315390";"T2";"Raw Material";0,42727747704497;0;0;0,42727747704497;0,806606470509259;0,193393529490741;0,57272252295503;0,110760830133115;3
"11315391";"T2";"Raw Material";0,428383156897404;0;0;0,428383156897404;0,806606470509259;0,193393529490741;0,571616843102596;0,110546998803966;3
"11315791";"T2";"Raw Material";0,512969570071676;0;0;0,512969570071676;0,806606470509259;0,193393529490741;0,487030429928324;0,0941885338132315;3
"11315792";"T2";"Raw Material";0,667329502142566;0;0;0,667329502142566;0,806606470509259;0,193393529490741;0,332670497857434;0,064336321738091;3
"11316161";"T2";"Raw Material";0,602361513049481;0;0;0,602361513049481;0,806606470509259;0,193393529490741;0,397638486950519;0,0769007104527188;3
"11334661";"T2";"Raw Material";0,503860398138629;0;0;0,503860398138629;0,806606470509259;0,193393529490741;0,496139601861371;0,0959501887241015;3
"11402999";"T2";"Raw Material";0,728297026305666;0;0;0,728297026305666;0,806606470509259;0,193393529490741;0,271702973694334;0,0525455970558773;3
"1132767";"T1";"Raw Material";0,562178083193154;0,999;0;0,999;1;0;0,001;0;4
"T1";"T1";"Final Product";0;0;0,0196697766803125;0,0196697766803125;0,91878107682787;0,0812189231721303;0,980330223319687;0,079621365091119;4
"11308154";"T1";"Raw Material";0,965500014486941;0,999;0;0,999;1;0;0,001;0;4
"11312768";"T1";"Raw Material";0,812395759267984;0;0;0,812395759267984;0,927945675848971;0,0720543241510285;0,187604240732016;0,0135176967738123;4
"11313671";"T1";"Raw Material";0,719060938937926;0;0;0,719060938937926;0,927945675848971;0,0720543241510285;0,280939061062074;0,0202428741724523;4
"11313747";"T1";"Raw Material";0,409213048309706;0;0;0,409213048309706;0,927945675848971;0,0720543241510285;0,590786951690294;0,0425687545212905;4
"11315086";"T1";"Raw Material";0,409196164235342;0;0;0,409196164235342;0,927945675848971;0,0720543241510285;0,590803835764658;0,0425699710918577;4
"11315160";"T1";"Raw Material";0,34065852851774;0;0;0,34065852851774;0,927945675848971;0,0720543241510285;0,65934147148226;0,0475084041123989;4
"11318457";"T1";"Inner Product";0;0;0,720780508220246;0,720780508220246;0,898809733596116;0,101190266403884;0,279219491779754;0,0282542947583503;4
"11318443";"T1";"Inner Product";0;0,999;0,795650804457232;0,999;1;0;0,001;0;4
"11552755";"T1";"Inner Product";0;0;0,906323302042455;0,906323302042455;0,881944538907479;0,118055461092521;0,0936766979575454;0,0110590457710028;4
"11334659";"T2";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,57427632602387;0,42572367397613;0,0936766979575454;0,0398803880204385;4
"11334659";"T1";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,57427632602387;0,42572367397613;0,0936766979575454;0,0398803880204385;4
"11313665";"T1";"Raw Material";0,720780508220246;0;0;0,720780508220246;0,909350869441714;0,0906491305582862;0,279219491779754;0,0253110041647612;4
"11315892";"T1";"Raw Material";0,795650804457232;0;0;0,795650804457232;0,996586163029207;0,00341383697079345;0,204349195542768;0,000697614838695802;4
"T2";"T2";"Final Product";0;0;0,00340695791056545;0,00340695791056545;0,807006299313042;0,192993700686958;0,996593042089435;0,192336179271713;4
"11314767";"T2";"Raw Material";0,314409146007062;0;0;0,314409146007062;0,817561378495898;0,182438621504102;0,685590853992938;0,125078250318292;4
"11315387";"T2";"Raw Material";0,978936896513396;0;0;0,978936896513396;0,817561378495898;0,182438621504102;0,021063103486604;0,00384272356469428;4
"11315388";"T2";"Raw Material";0,882709848560295;0;0;0,882709848560295;0,817561378495898;0,182438621504102;0,117290151439705;0,0213982535446671;4
"11315389";"T2";"Raw Material";0,448637377474793;0,999;0;0,999;1;0;0,001;0;4
"11315390";"T2";"Raw Material";0,42727747704497;0;0;0,42727747704497;0,817561378495898;0,182438621504102;0,57272252295503;0,104486707592267;4
"11315391";"T2";"Raw Material";0,428383156897404;0;0;0,428383156897404;0,817561378495898;0,182438621504102;0,571616843102596;0,104284988884164;4
"11315791";"T2";"Raw Material";0,512969570071676;0;0;0,512969570071676;0,817561378495898;0,182438621504102;0,487030429928324;0,0888531602666734;4
"11315792";"T2";"Raw Material";0,667329502142566;0;0;0,667329502142566;0,817561378495898;0,182438621504102;0,332670497857434;0,0606919470441934;4
"11316161";"T2";"Raw Material";0,602361513049481;0;0;0,602361513049481;0,817561378495898;0,182438621504102;0,397638486950519;0,0725446174162295;4
"11334661";"T2";"Raw Material";0,503860398138629;0;0;0,503860398138629;0,817561378495898;0,182438621504102;0,496139601861371;0,0905150250371824;4
"11402999";"T2";"Raw Material";0,728297026305666;0;0;0,728297026305666;0,817561378495898;0,182438621504102;0,271702973694334;0,0495691159793596;4
"1132767";"T1";"Raw Material";0,562178083193154;0,999;0;0,999;1;0;0,001;0;5
"T1";"T1";"Final Product";0;0;0,024187850169649;0,024187850169649;0,934948238886581;0,0650517611134187;0,975812149830351;0,0634782988623355;5
"11308154";"T1";"Raw Material";0,965500014486941;0,999;0;0,999;1;0;0,001;0;5
"11312768";"T1";"Raw Material";0,812395759267984;0,999;0;0,999;1;0;0,001;0;5
"11313671";"T1";"Raw Material";0,719060938937926;0;0;0,719060938937926;0,94178676602602;0,0582132339739796;0,280939061062074;0,0163543712940367;5
"11313747";"T1";"Raw Material";0,409213048309706;0;0;0,409213048309706;0,94178676602602;0,0582132339739796;0,590786951690294;0,0343916190475213;5
"11315086";"T1";"Raw Material";0,409196164235342;0;0;0,409196164235342;0,94178676602602;0,0582132339739796;0,590803835764658;0,0343926019240927;5
"11315160";"T1";"Raw Material";0,34065852851774;0;0;0,34065852851774;0,94178676602602;0,0582132339739796;0,65934147148226;0,0383823993481448;5
"11318457";"T1";"Inner Product";0;0;0,720780508220246;0,720780508220246;0,919448500258052;0,0805514997419481;0,279219491779754;0,0224915488200437;5
"11318443";"T1";"Inner Product";0;0,999;0,795650804457232;0,999;1;0;0,001;0;5
"11552755";"T1";"Inner Product";0;0;0,906323302042455;0,906323302042455;0,898374580659251;0,101625419340749;0,0936766979575454;0,00951993371239222;5
"11334659";"T2";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,622028532132258;0,377971467867742;0,0936766979575454;0,0354071190320166;5
"11334659";"T1";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,622028532132258;0,377971467867742;0,0936766979575454;0,0354071190320166;5
"11313665";"T1";"Raw Material";0,720780508220246;0;0;0,720780508220246;0,92793580344162;0,0720641965583801;0,279219491779754;0,0201217283385472;5
"11315892";"T1";"Raw Material";0,795650804457232;0;0;0,795650804457232;0,996933834347778;0,00306616565222217;0,204349195542768;0,000626568484432469;5
"T2";"T2";"Final Product";0;0;0,00340695791056545;0,00340695791056545;0,814025589376383;0,185974410623617;0,996593042089435;0,18534080363418;5
"11314767";"T2";"Raw Material";0,314409146007062;0;0;0,314409146007062;0,823340040440441;0,176659959559559;0,685590853992938;0,121116452540796;5
"11315387";"T2";"Raw Material";0,978936896513396;0;0;0,978936896513396;0,823340040440441;0,176659959559559;0,021063103486604;0,00372100701014227;5
"11315388";"T2";"Raw Material";0,882709848560295;0;0;0,882709848560295;0,823340040440441;0,176659959559559;0,117290151439705;0,0207204734100728;5
"11315389";"T2";"Raw Material";0,448637377474793;0,999;0;0,999;1;0;0,001;0;5
"11315390";"T2";"Raw Material";0,42727747704497;0;0;0,42727747704497;0,823340040440441;0,176659959559559;0,57272252295503;0,101177137744084;5
"11315391";"T2";"Raw Material";0,428383156897404;0;0;0,428383156897404;0,823340040440441;0,176659959559559;0,571616843102596;0,100981808386067;5
"11315791";"T2";"Raw Material";0,512969570071676;0;0;0,512969570071676;0,823340040440441;0,176659959559559;0,487030429928324;0,0860387760554122;5
"11315792";"T2";"Raw Material";0,667329502142566;0;0;0,667329502142566;0,823340040440441;0,176659959559559;0,332670497857434;0,0587695566981525;5
"11316161";"T2";"Raw Material";0,602361513049481;0;0;0,602361513049481;0,823340040440441;0,176659959559559;0,397638486950519;0,0702467990240028;5
"11334661";"T2";"Raw Material";0,503860398138629;0;0;0,503860398138629;0,823340040440441;0,176659959559559;0,496139601861371;0,0876480020007254;5
"11402999";"T2";"Raw Material";0,728297026305666;0;0;0,728297026305666;0,823340040440441;0,176659959559559;0,271702973694334;0,047999036345053;5
"1132767";"T1";"Raw Material";0,562178083193154;0,999;0;0,999;1;0;0,001;0;6
"T1";"T1";"Final Product";0;0;0,0336044707909872;0,0336044707909872;0,945577916087023;0,0544220839129772;0,966395529209013;0,0525932585837389;6
"11308154";"T1";"Raw Material";0,965500014486941;0,999;0;0,999;1;0;0,001;0;6
"11312768";"T1";"Raw Material";0,812395759267984;0,999;0;0,999;1;0;0,001;0;6
"11313671";"T1";"Raw Material";0,719060938937926;0,999;0;0,999;1;0;0,001;0;6
"11313747";"T1";"Raw Material";0,409213048309706;0;0;0,409213048309706;0,950217449562107;0,0497825504378935;0,590786951690294;0,0294108812205714;6
"11315086";"T1";"Raw Material";0,409196164235342;0;0;0,409196164235342;0,950217449562107;0,0497825504378935;0,590803835764658;0,029411721752855;6
"11315160";"T1";"Raw Material";0,34065852851774;0;0;0,34065852851774;0,950217449562107;0,0497825504378935;0,65934147148226;0,0328237000598605;6
"11318457";"T1";"Inner Product";0;0;0,720780508220246;0,720780508220246;0,934356427641102;0,0656435723588977;0,279219491779754;0,0183289649126589;6
"11318443";"T1";"Inner Product";0;0,999;0,795650804457232;0,999;1;0;0,001;0;6
"11552755";"T1";"Inner Product";0;0;0,906323302042455;0,906323302042455;0,909188661926782;0,0908113380732181;0,0936766979575454;0,00850690628780539;6
"11334659";"T2";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,66351308850067;0,33648691149933;0,0936766979575454;0,0315209827751901;6
"11334659";"T1";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,66351308850067;0,33648691149933;0,0936766979575454;0,0315209827751901;6
"11313665";"T1";"Raw Material";0,720780508220246;0;0;0,720780508220246;0,940882247262126;0,0591177527378741;0,279219491779754;0,0165068288746304;6
"11315892";"T1";"Raw Material";0,795650804457232;0;0;0,795650804457232;0,997102453120349;0,00289754687965105;0,204349195542768;0,00059211137390415;6
"T2";"T2";"Final Product";0;0;0,00340695791056545;0,00340695791056545;0,817197360975098;0,182802639024902;0,996593042089435;0,182179838127804;6
"11314767";"T2";"Raw Material";0,314409146007062;0;0;0,314409146007062;0,825430878508372;0,174569121491628;0,685590853992938;0,119682993084242;6
"11315387";"T2";"Raw Material";0,978936896513396;0;0;0,978936896513396;0,825430878508372;0,174569121491628;0,021063103486604;0,0036769674715437;6
"11315388";"T2";"Raw Material";0,882709848560295;0;0;0,882709848560295;0,825430878508372;0,174569121491628;0,117290151439705;0,0204752386964492;6
"11315389";"T2";"Raw Material";0,448637377474793;0,999;0;0,999;1;0;0,001;0;6
"11315390";"T2";"Raw Material";0,42727747704497;0;0;0,42727747704497;0,825430878508372;0,174569121491628;0,57272252295503;0,0999796676907281;6
"11315391";"T2";"Raw Material";0,428383156897404;0;0;0,428383156897404;0,825430878508372;0,174569121491628;0,571616843102596;0,0997866501302378;6
"11315791";"T2";"Raw Material";0,512969570071676;0;0;0,512969570071676;0,825430878508372;0,174569121491628;0,487030429928324;0,0850204742922772;6
"11315792";"T2";"Raw Material";0,667329502142566;0;0;0,667329502142566;0,825430878508372;0,174569121491628;0,332670497857434;0,0580739965571546;6
"11316161";"T2";"Raw Material";0,602361513049481;0;0;0,602361513049481;0,825430878508372;0,174569121491628;0,397638486950519;0,0694154013382121;6
"11334661";"T2";"Raw Material";0,503860398138629;0;0;0,503860398138629;0,825430878508372;0,174569121491628;0,496139601861371;0,0866106544341454;6
"11402999";"T2";"Raw Material";0,728297026305666;0;0;0,728297026305666;0,825430878508372;0,174569121491628;0,271702973694334;0,0474309494244828;6
"1132767";"T1";"Raw Material";0,562178083193154;0,999;0;0,999;1;0;0,001;0;7
"T1";"T1";"Final Product";0;0;0,0820376243105247;0,0820376243105247;0,951849009666414;0,0481509903335857;0,917962375689475;0,0442007974784193;7
"11308154";"T1";"Raw Material";0,965500014486941;0,999;0;0,999;1;0;0,001;0;7
"11312768";"T1";"Raw Material";0,812395759267984;0,999;0;0,999;1;0;0,001;0;7
"11313671";"T1";"Raw Material";0,719060938937926;0,999;0;0,999;1;0;0,001;0;7
"11313747";"T1";"Raw Material";0,409213048309706;0,999;0;0,999;1;0;0,001;0;7
"11315086";"T1";"Raw Material";0,409196164235342;0;0;0,409196164235342;0,954394149600878;0,0456058503991223;0,590803835764658;0,0269441113491106;7
"11315160";"T1";"Raw Material";0,34065852851774;0;0;0,34065852851774;0,954394149600878;0,0456058503991223;0,65934147148226;0,0300698285103572;7
"11318457";"T1";"Inner Product";0;0;0,720780508220246;0,720780508220246;0,944747606304207;0,0552523936957932;0,279219491779754;0,0154275452873542;7
"11318443";"T1";"Inner Product";0;0,999;0,795650804457232;0,999;1;0;0,001;0;7
"11552755";"T1";"Inner Product";0;0;0,906323302042455;0,906323302042455;0,915573475140585;0,0844265248594149;0,0936766979575454;0,00790879806886061;7
"11334659";"T2";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,700071394467037;0,299928605532963;0,0936766979575454;0,0280963213893391;7
"11334659";"T1";"Raw Material";0,906323302042455;0;0;0,906323302042455;0,700071394467037;0,299928605532963;0,0936766979575454;0,0280963213893391;7
"11313665";"T1";"Raw Material";0,720780508220246;0;0;0,720780508220246;0,949388395035066;0,0506116049649341;0,279219491779754;0,0141317466164666;7
"11315892";"T1";"Raw Material";0,795650804457232;0;0;0,795650804457232;0,997165606331985;0,00283439366801508;0,204349195542768;0,000579206065910397;7
